postId,pageName,text,time,likes,comments,shares,viewsCount,videoPostViewCount,url,link,year,month,weekday,hour,clean_text,word_count,character_count,engagement,engagement_rate
1496730000000000.0,BarbequeNation,"This July, your city's serving more than just great food. 🔥
Limited-time chef-curated menus. Unlimited reasons to visit.

📍 Mumbai | Chef Aditya Sahu | 15–19 July
📍 Hyderabad | Chef Suraj Thapa | 20–26 July
📍 Bengaluru | Chef Sherie Mehtaa | 22–26 July
📍 Chennai | Chef Nithya Franklyn | 22–26 July

Which stop are you making first? 👀

Book your table on the Barbeque Nation App or website.

#BarbequeNation #BarbequeVibes #ChefTakeover",2026-07-04 16:41:41+00:00,13,1.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0VoJD4Xayx7rPyqcAGnmXNtZfhZD5y4qmbk5ywardoZv24fxmFi1m5PpjbMH7vcdPl,No Link,2026,July,Saturday,16,this july your citys serving more than just great food limitedtime chefcurated menus unlimited reasons to visit mumbai chef aditya sahu july hyderabad chef suraj thapa july bengaluru chef sherie mehtaa july chennai chef nithya franklyn july which stop are you making first book your table on the barbeque nation app or website barbequenation barbequevibes cheftakeover,56,368,15.0,0.0
1496380000000000.0,BarbequeNation,"This July, your city's serving more than just great food. 🔥
Limited-time chef-curated menus. Unlimited reasons to visit.

📍 Mumbai | Chef Aditya Sahu | 15–19 July
📍 Hyderabad | Chef Suraj Thapa | 20–26 July
📍 Bengaluru | Chef Sherie Mehtaa | 22–26 July
📍 Chennai | Chef Nithya Franklyn | 22–26 July

Which stop are you making first? 👀

Book your table on the Barbeque Nation App or website.

#BarbequeNation #BarbequeVibes #ChefTakeover",2026-07-04 07:52:56+00:00,13,1.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0X4o98AAQarLYWqHwgTtKcgccVLbLqLPaXihL7EzdAqiNFETfdqyuYs1pLF5UHEL6l,No Link,2026,July,Saturday,7,this july your citys serving more than just great food limitedtime chefcurated menus unlimited reasons to visit mumbai chef aditya sahu july hyderabad chef suraj thapa july bengaluru chef sherie mehtaa july chennai chef nithya franklyn july which stop are you making first book your table on the barbeque nation app or website barbequenation barbequevibes cheftakeover,56,368,15.0,0.0
1496370000000000.0,BarbequeNation,"This July, your city's serving more than just great food. 🔥
Limited-time chef-curated menus. Unlimited reasons to visit.

📍 Mumbai | Chef Aditya Sahu | 15–19 July
📍 Hyderabad | Chef Suraj Thapa | 20–26 July
📍 Bengaluru | Chef Sherie Mehtaa | 22–26 July
📍 Chennai | Chef Nithya Franklyn | 22–26 July

Which stop are you making first? 👀

Book your table on the Barbeque Nation App or website.

#BarbequeNation #BarbequeVibes #ChefTakeover",2026-07-04 07:52:13+00:00,5,0.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0oS3s2WgN8nJUL5JtKqsXi1FscbPBRx5kwHy1KENsoyMera1kaXg2wJLWqUYRERFRl,No Link,2026,July,Saturday,7,this july your citys serving more than just great food limitedtime chefcurated menus unlimited reasons to visit mumbai chef aditya sahu july hyderabad chef suraj thapa july bengaluru chef sherie mehtaa july chennai chef nithya franklyn july which stop are you making first book your table on the barbeque nation app or website barbequenation barbequevibes cheftakeover,56,368,5.0,0.0
1495760000000000.0,BarbequeNation,"Only 2 days left to experience the royal flavours of Magadh. ✨

Curated by Chef Shacchi Anand, this limited-time culinary journey brings the rich heritage and authentic flavours of Bihar straight to your table. Every dish has a story—come savour it before it's gone.

📍 Barbeque Nation, Vegas Mall, Dwarka, Delhi
📅 Till 5th July, 2026

Reserve your table now on the Barbeque Nation app or website.

#BarbequeNation #Magadh #BiharFood",2026-07-03 15:01:33+00:00,103,1.0,4,13878.0,4557.0,https://www.facebook.com/reel/2091770471773022/,No Link,2026,July,Friday,15,only days left to experience the royal flavours of magadh curated by chef shacchi anand this limitedtime culinary journey brings the rich heritage and authentic flavours of bihar straight to your table every dish has a storycome savour it before its gone barbeque nation vegas mall dwarka delhi till th july reserve your table now on the barbeque nation app or website barbequenation magadh biharfood,65,400,108.0,0.007782101167315175
1494660000000000.0,BarbequeNation,"Asli kesar aur malai ka shahi milan, pesh karte hai - Malai Kesari Shaan Kulfi!

#MalaiKesari #Kulfi #BarbequeNation",2026-07-02 13:49:24+00:00,15,0.0,1,8381.0,883.0,https://www.facebook.com/reel/1258052506245727/,No Link,2026,July,Thursday,13,asli kesar aur malai ka shahi milan pesh karte hai malai kesari shaan kulfi malaikesari kulfi barbequenation,17,108,16.0,0.001909080062045102
1494650000000000.0,BarbequeNation,"Malai ki richness mein paan ka classic swaad, pesh karte hai - Malai Paan Mastana Kulfi!

#MalaiPaan #Kulfi #BarbequeNation",2026-07-02 13:47:01+00:00,17,0.0,0,4645.0,571.0,https://www.facebook.com/reel/889030943632594/,No Link,2026,July,Thursday,13,malai ki richness mein paan ka classic swaad pesh karte hai malai paan mastana kulfi malaipaan kulfi barbequenation,18,115,17.0,0.0036598493003229277
1494630000000000.0,BarbequeNation,"Pesh karte hai, double flavour wale Ku-ku-ku Kulfis!

#Kulfi #BarbequeNation",2026-07-02 13:36:37+00:00,5,0.0,0,2765.0,262.0,https://www.facebook.com/reel/1755832098764593/,No Link,2026,July,Thursday,13,pesh karte hai double flavour wale kukuku kulfis kulfi barbequenation,10,69,5.0,0.0018083182640144665
1493670000000000.0,BarbequeNation,"Turns out... social media managers don't always know what day it is. 🤦‍♀️

#SocialMediaDay #BetterLateThanNever #BarbequeNation",2026-07-01 13:41:08+00:00,7,0.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid035BvGsDQHJMGGNH77TLPwJq93SkA1Ra69Q2GB7xDb4GJGCCKQ85roS8ceHDvGaB5Fl,No Link,2026,July,Wednesday,13,turns out social media managers dont always know what day it is socialmediaday betterlatethannever barbequenation,15,113,7.0,0.0
1491940000000000.0,BarbequeNation,"When every dish looks too good to skip... the answer is simple. Have it all! ❤️🔥

#BarbequeNation #FoodLovers #UnlimitedBuffet",2026-06-29 16:58:19+00:00,62,0.0,1,10278.0,3454.0,https://www.facebook.com/reel/1195901839330013/,No Link,2026,June,Monday,16,when every dish looks too good to skip the answer is simple have it all barbequenation foodlovers unlimitedbuffet,18,113,63.0,0.006129597197898424
1491870000000000.0,BarbequeNation,"The flavours of Magadh are here, and every dish has a story to tell. Curated by Chef Shacchi Anand, this is your chance to experience a culinary journey inspired by the heart of Bihar.

📍 Barbeque Nation, Vegas Mall, Dwarka, Delhi
📅 1st - 5th July, 2026

Reserve your table on the Barbeque Nation app or website.

#Delhi #Dwarka #Magadh #BarbequeNation",2026-06-29 15:31:20+00:00,10,0.0,0,2976.0,443.0,https://www.facebook.com/reel/1045941261104600/,No Link,2026,June,Monday,15,the flavours of magadh are here and every dish has a story to tell curated by chef shacchi anand this is your chance to experience a culinary journey inspired by the heart of bihar barbeque nation vegas mall dwarka delhi st th july reserve your table on the barbeque nation app or website delhi dwarka magadh barbequenation,57,323,10.0,0.003360215053763441
1490720000000000.0,BarbequeNation,"Just 2 days left to savour the flavours of the Konkan coast. 🌊

From the rich, comforting Mutton Sagoti and freshly baked Goan Poi to the iconic Goan Fish Curry, this limited-time culinary journey is almost at its final stop.

If Goa has been on your mind, this is your sign to experience its authentic flavours—right here at Barbeque Nation.

📅 Only 2 days remaining. Book your table now on the Barbeque Nation app or website.

#BarbequeNation #BarbequeVibes #WhereKonkanMeetsGoa",2026-06-28 09:43:02+00:00,44,2.0,0,5600.0,2457.0,https://www.facebook.com/reel/1031388722813974/,https://www.barbequenation.com/,2026,June,Sunday,9,just days left to savour the flavours of the konkan coast from the rich comforting mutton sagoti and freshly baked goan poi to the iconic goan fish curry this limitedtime culinary journey is almost at its final stop if goa has been on your mind this is your sign to experience its authentic flavoursright here at barbeque nation only days remaining book your table now on the barbeque nation app or website barbequenation barbequevibes wherekonkanmeetsgoa,75,455,46.0,0.008214285714285714
1490110000000000.0,BarbequeNation,"Our kind of superpower? Never saying no to great food. 💪😉

#BarbequeNation #FoodLovers #UnlimitedBuffet",2026-06-27 16:03:27+00:00,30,0.0,4,8790.0,2906.0,https://www.facebook.com/reel/1747544223091999/,No Link,2026,June,Saturday,16,our kind of superpower never saying no to great food barbequenation foodlovers unlimitedbuffet,13,94,34.0,0.0038680318543799774
1490020000000000.0,BarbequeNation,"This July, embark on a culinary journey through the rich flavours of Magadh, thoughtfully curated by Chef Saachi Anand.

📍 Barbeque Nation, Vegas Mall, Dwarka
📅 1st - 5th July, 2026

Come hungry for authentic Bihari delicacies, regional favourites, and an unlimited buffet experience unlike any other.

Reserve your table on the Barbeque Nation app or website.

Bihari Food | Magadh Cuisine | Regional Delicacies | Food Festival | Unlimited Buffet

#Delhi #Dwarka #Magadh #BihariFood #BarbequeNation",2026-06-27 13:57:03+00:00,46,1.0,2,5395.0,1430.0,https://www.facebook.com/reel/2783938095299265/,No Link,2026,June,Saturday,13,this july embark on a culinary journey through the rich flavours of magadh thoughtfully curated by chef saachi anand barbeque nation vegas mall dwarka st th july come hungry for authentic bihari delicacies regional favourites and an unlimited buffet experience unlike any other reserve your table on the barbeque nation app or website bihari food magadh cuisine regional delicacies food festival unlimited buffet delhi dwarka magadh biharifood barbequenation,68,458,49.0,0.009082483781278962
1489760000000000.0,BarbequeNation,"Gurugram, we're here yet again! 🎉🔥

We're excited to welcome you to our Barbeque Nation outlet in Gurugram, now open at:

📍 Ground Floor, MGF Metropolitan Mall, MG Road, Sector 25, Gurugram

See you at the grill! ❤️

#BarbequeNation #Gurugram #NewStore #NewLaunch #BarbequeVibes",2026-06-27 07:09:55+00:00,24,0.0,0,7080.0,2159.0,https://www.facebook.com/reel/4479201049034444/,No Link,2026,June,Saturday,7,gurugram were here yet again were excited to welcome you to our barbeque nation outlet in gurugram now open at ground floor mgf metropolitan mall mg road sector gurugram see you at the grill barbequenation gurugram newstore newlaunch barbequevibes,39,247,24.0,0.003389830508474576
1489200000000000.0,BarbequeNation,"Some signs are just too delicious to ignore😋🔥

#Grills #Cravings #BarbequeNation",2026-06-26 15:50:45+00:00,20,0.0,4,5827.0,1963.0,https://www.facebook.com/reel/1029944916208723/,No Link,2026,June,Friday,15,some signs are just too delicious to ignore grills cravings barbequenation,11,74,24.0,0.004118757508151707
1489000000000000.0,BarbequeNation,"This July, discover the rich culinary heritage of Bihar with the soulful flavours of Magadh, curated by Chef Shacchi Anand. ❤️

📍 Barbeque Nation, Vegas Mall, Dwarka
📅 1st-5th July, 2026

Come hungry for authentic Bihari delicacies, traditional recipes, regional favourites and an unlimited buffet experience unlike any other.

Reserve your table on the Barbeque Nation app or website.

Bihar Food | Magadh Cuisine | Bihari Delicacies | Regional Food Festival | Delhi Food Festival | Unlimited Buffet

#Delhi #Dwarka #Bihar #Magadh #BarbequeNation BarbequeVibes",2026-06-26 11:16:37+00:00,21,0.0,0,3695.0,1361.0,https://www.facebook.com/reel/1384943806871962/,No Link,2026,June,Friday,11,this july discover the rich culinary heritage of bihar with the soulful flavours of magadh curated by chef shacchi anand barbeque nation vegas mall dwarka stth july come hungry for authentic bihari delicacies traditional recipes regional favourites and an unlimited buffet experience unlike any other reserve your table on the barbeque nation app or website bihar food magadh cuisine bihari delicacies regional food festival delhi food festival unlimited buffet delhi dwarka bihar magadh barbequenation barbequevibes,75,516,21.0,0.005683355886332882
1488850000000000.0,BarbequeNation,This will bring a hugeeee smile to your face :),2026-06-26 07:22:49+00:00,4,0.0,0,2797.0,294.0,https://www.facebook.com/reel/1554926822631319/,No Link,2026,June,Friday,7,this will bring a hugeeee smile to your face,9,44,4.0,0.0014301036825169824
1488270000000000.0,BarbequeNation,"For five days only, Chef Shacchi Anand brings the rich culinary heritage of Magadh to Barbeque Nation with authentic recipes, regional flavours, and dishes that celebrate the heart of Bihar.

From age-old family recipes to flavours that have travelled through generations, discover a dining experience that's as soulful as it is delicious.

📍 Vegas Mall, Dwarka
📅 1st - 5th July, 2026

Seats are limited. Book your table now on the Barbeque Nation app or website and be part of this culinary journey.

#BarbequeNation #BarbequeVibes #FlavoursOfMagadh #BiharFood",2026-06-25 15:31:51+00:00,4,0.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid02godU5u7WqnUZMCpvfdk9ov9EdUgLV6oZarMS8qrAsfBXHtKpRxz31AZEfAFiBWeHl,No Link,2026,June,Thursday,15,for five days only chef shacchi anand brings the rich culinary heritage of magadh to barbeque nation with authentic recipes regional flavours and dishes that celebrate the heart of bihar from ageold family recipes to flavours that have travelled through generations discover a dining experience thats as soulful as it is delicious vegas mall dwarka st th july seats are limited book your table now on the barbeque nation app or website and be part of this culinary journey barbequenation barbequevibes flavoursofmagadh biharfood,83,528,5.0,0.0
1488020000000000.0,BarbequeNation,"Aur bhi muskurahat, aur bhi sizzle! 😋🔥
Bas thoda sa intezaar... kuch khaas aapke liye aa raha hai.

Coming Soon❤️

#BarbequeNation #BarbequeVibes #StayTuned",2026-06-25 09:40:55+00:00,19,1.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0JkzsgHaLvNqHKinR1Aau9RhTErXJxnY8nj96Zpi7to4QUtLFPxt39DFdtnkfgvMQl,No Link,2026,June,Thursday,9,aur bhi muskurahat aur bhi sizzle bas thoda sa intezaar kuch khaas aapke liye aa raha hai coming soon barbequenation barbequevibes staytuned,22,140,20.0,0.0
1487980000000000.0,BarbequeNation,"From the misty hills of Northeast India come flavours that tell stories of tradition, heritage, and community.

Welcome to Taste of the Seven Sisters, a specially curated culinary journey by Chef Nambie Marak, celebrating the rich and diverse cuisines of the Northeast.

📍 Barbeque Nation, JP Nagar, Bengaluru
📅 24th - 28th June, 2026

Book your table now on the Barbeque Nation app or website. ✨

#TasteOfTheSevenSisters #BarbequeNation #NorthEastCuisine #Bengaluru",2026-06-25 08:48:22+00:00,17,0.0,0,3971.0,701.0,https://www.facebook.com/reel/1330084589080836/,No Link,2026,June,Thursday,8,from the misty hills of northeast india come flavours that tell stories of tradition heritage and community welcome to taste of the seven sisters a specially curated culinary journey by chef nambie marak celebrating the rich and diverse cuisines of the northeast barbeque nation jp nagar bengaluru th th june book your table now on the barbeque nation app or website tasteofthesevensisters barbequenation northeastcuisine bengaluru,65,431,17.0,0.004281037522034752
1487870000000000.0,BarbequeNation,"Every dish has a story. These ones come straight from the Konkan coast.

From rich Mutton Sagoti and comforting Goan Poi to the iconic Goan Fish Curry, discover the authentic flavours of Goa and Konkan, crafted for a limited-time culinary journey.

Book your table now on the Barbeque Nation app or website.

#BarbequeNation #BarbequeVibes #WhereKonkanMeetsGoa #GoanCuisine #KonkanCuisine",2026-06-25 05:43:31+00:00,1,0.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid02GMeRBhGrjMtGjcUwQkftL8fqewgHg2UF2DxeeagZbwGVmKfZxp4GsrKMk5RRS8k4l,No Link,2026,June,Thursday,5,every dish has a story these ones come straight from the konkan coast from rich mutton sagoti and comforting goan poi to the iconic goan fish curry discover the authentic flavours of goa and konkan crafted for a limitedtime culinary journey book your table now on the barbeque nation app or website barbequenation barbequevibes wherekonkanmeetsgoa goancuisine konkancuisine,57,373,1.0,0.0
1487430000000000.0,BarbequeNation,"🌅🍲 From the heart of Bihar to your plate in Delhi.

Join Chef Saachi Anand as she brings the rich, authentic flavours of Magadh to Barbeque Nation. A limited-time culinary journey featuring traditional recipes, regional delicacies, and the soulful tastes that define Bihar's food heritage.

📍 Vegas Mall, Dwarka
📅 1st–5th July 2026

Book your table on the Barbeque Nation app or website.

#FlavoursOfMagadh #BiharCuisine #DelhiFoodies #Dwarka #BarbequeNation",2026-06-24 16:49:28+00:00,3,0.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0dfMo66zvfWVpc4AA2rtENrDpRHqDzX5GDWiHoNC1LCmvmWADoJM5jCBnDkCmdSynl,No Link,2026,June,Wednesday,16,from the heart of bihar to your plate in delhi join chef saachi anand as she brings the rich authentic flavours of magadh to barbeque nation a limitedtime culinary journey featuring traditional recipes regional delicacies and the soulful tastes that define bihars food heritage vegas mall dwarka stth july book your table on the barbeque nation app or website flavoursofmagadh biharcuisine delhifoodies dwarka barbequenation,64,424,3.0,0.0
1487410000000000.0,BarbequeNation,"For five days only, Chef Saachi Anand brings the rich culinary heritage of Magadh to Barbeque Nation with authentic recipes, regional flavours, and dishes that celebrate the heart of Bihar.

From age-old family recipes to flavours that have travelled through generations, discover a dining experience that's as soulful as it is delicious.

📍 Vegas Mall, Dwarka
📅 1st – 5th July, 2026

Seats are limited. Book your table now on the Barbeque Nation app or website and be part of this culinary journey.

#BarbequeNation #BarbequeVibes #FlavoursOfMagadh #BiharFood",2026-06-24 16:21:45+00:00,15,0.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0E8ZSk8SJzPWBDwYAGU1YYScHjkUecvvrRUn5rtqzc1WridccFrDPsWvFZKefVopel,No Link,2026,June,Wednesday,16,for five days only chef saachi anand brings the rich culinary heritage of magadh to barbeque nation with authentic recipes regional flavours and dishes that celebrate the heart of bihar from ageold family recipes to flavours that have travelled through generations discover a dining experience thats as soulful as it is delicious vegas mall dwarka st th july seats are limited book your table now on the barbeque nation app or website and be part of this culinary journey barbequenation barbequevibes flavoursofmagadh biharfood,83,527,15.0,0.0
1487260000000000.0,BarbequeNation,"Join Celebrity Chef Anish Deshmukh as he decodes the language, flavours, and stories behind the rich culinary heritage of the Konkan coast. 🍛✨

📍 Barbeque Nation, Atria Worli Mall, Mumbai
📅 25th - 29th June 2026

#KonkanCuisine #KonkanCoast #BarbequeNation #MumbaiFoodies #FoodFestival",2026-06-24 12:58:44+00:00,12,1.0,1,2837.0,632.0,https://www.facebook.com/reel/1760135332006002/,No Link,2026,June,Wednesday,12,join celebrity chef anish deshmukh as he decodes the language flavours and stories behind the rich culinary heritage of the konkan coast barbeque nation atria worli mall mumbai th th june konkancuisine konkancoast barbequenation mumbaifoodies foodfestival,36,255,14.0,0.004934790271413465
1487140000000000.0,BarbequeNation,"Muskurane ki wajah aane wala hai....

Coming soon!!

#BarbequeNation #MoreSmilesComingSoon #StayTuned",2026-06-24 10:20:05+00:00,6,1.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0YTcQxu2Xjmo54GAaFMHexdNbQC7yRLegUPjDXsQ697zNYs98uhBPMiVkhWLVMHWDl,No Link,2026,June,Wednesday,10,muskurane ki wajah aane wala hai coming soon barbequenation moresmilescomingsoon staytuned,11,90,7.0,0.0
1486380000000000.0,BarbequeNation,"From the hills of the Northeast to the grills of Bengaluru. 🌄✨

Swipe through a spread inspired by the Seven Sisters, curated by Chef Nambie Marak. From cherished regional recipes to ingredients native to the Northeast, every dish brings a taste of a culture rich in flavour and tradition.

📍 JP Nagar, Bengaluru
📅 24th–28th June 2026

Book your table on the Barbeque Nation app or website.

#NorthEastIndia #Bengaluru #SevenSisters #BarbequeNation",2026-06-23 13:12:13+00:00,2,0.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid02B4z2GbyhsLNdKZtL4CrSSehVXcacd1kmYKi8E8iwCy8dBoBEGxmhGgSQKatNi41Xl,No Link,2026,June,Tuesday,13,from the hills of the northeast to the grills of bengaluru swipe through a spread inspired by the seven sisters curated by chef nambie marak from cherished regional recipes to ingredients native to the northeast every dish brings a taste of a culture rich in flavour and tradition jp nagar bengaluru thth june book your table on the barbeque nation app or website northeastindia bengaluru sevensisters barbequenation,67,416,2.0,0.0
1486360000000000.0,BarbequeNation,"From the misty hills of the Northeast to your plate in Bengaluru. 🌄🍽️

Join Chef Nambie Marak as she brings the bold, soulful flavours of the Seven Sisters to Barbeque Nation. A limited-time culinary journey packed with authentic recipes, local ingredients, and stories from the region.

📍 JP Nagar, Bengaluru
📅 24th–28th June 2026

Book your table on the Barbeque Nation app or website.

#NorthEastIndia #Bengaluru #Arunachal #Meghalaya #BarbequeNation",2026-06-23 12:35:28+00:00,5,1.0,1,2138.0,311.0,https://www.facebook.com/reel/1641854670232276/,No Link,2026,June,Tuesday,12,from the misty hills of the northeast to your plate in bengaluru join chef nambie marak as she brings the bold soulful flavours of the seven sisters to barbeque nation a limitedtime culinary journey packed with authentic recipes local ingredients and stories from the region jp nagar bengaluru thth june book your table on the barbeque nation app or website northeastindia bengaluru arunachal meghalaya barbequenation,65,417,7.0,0.003274087932647334
1485190000000000.0,BarbequeNation,"This June, travel down the coast through the vibrant flavours of Talkonkan, curated by Celebrity Chef Anish Deshmukh. 

📍 Barbeque Nation, Atria Worli Mall, Mumbai
📅 25th – 29th June, 2026

Come hungry for authentic Konkan cuisine, Goan food favourites, seafood specials, regional delicacies and an unlimited buffet experience unlike any other.

Reserve your table on the Barbeque Nation app or website. 

Konkan Food | Goan Cuisine | Coastal Cuisine | Seafood Festival | Mumbai Food Festival | Unlimited Buffet

#Mumbai #Goan #KonkanCoast #Goa #BarbequeNation",2026-06-22 06:02:43+00:00,35,10.0,0,7131.0,2654.0,https://www.facebook.com/reel/926261663814230/,No Link,2026,June,Monday,6,this june travel down the coast through the vibrant flavours of talkonkan curated by celebrity chef anish deshmukh barbeque nation atria worli mall mumbai th th june come hungry for authentic konkan cuisine goan food favourites seafood specials regional delicacies and an unlimited buffet experience unlike any other reserve your table on the barbeque nation app or website konkan food goan cuisine coastal cuisine seafood festival mumbai food festival unlimited buffet mumbai goan konkancoast goa barbequenation,76,512,45.0,0.006310475389145982
1484690000000000.0,BarbequeNation,"The crackle of a grill.
The simmer of mom's mutton curry.
The laughter around a biryani.

Some of the best music you'll ever hear isn't played. It's shared around a table.

Happy World Music Day. ❤️🎶

#WorldMusicDay #BarbequeNation #SoundsLikeHome",2026-06-21 16:04:57+00:00,4,3.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0mZAhogrAPUmjwgZpi6gtWrTYUSEJsscgmxk8ZMs8pg8CJntbXJg7juC7Pu9gr5fPl,No Link,2026,June,Sunday,16,the crackle of a grill the simmer of moms mutton curry the laughter around a biryani some of the best music youll ever hear isnt played its shared around a table happy world music day worldmusicday barbequenation soundslikehome,38,227,7.0,0.0
1484450000000000.0,BarbequeNation,"Ab baap toh baap hota hai, main character energy with a side serving of roasts! 

#BaapOfGrills #FathersDay #BarbequeNation",2026-06-21 10:35:22+00:00,3,2.0,0,2845.0,402.0,https://www.facebook.com/reel/871332749344250/,No Link,2026,June,Sunday,10,ab baap toh baap hota hai main character energy with a side serving of roasts baapofgrills fathersday barbequenation,18,116,5.0,0.0017574692442882249
1484250000000000.0,BarbequeNation,"Finding balance? ✔️
Finding happiness? ✔️
Finding that one extra piece on your plate? ✔️✔️✔️

Welcome to The Art Of Inner Piece.

#YogaDay #TheArtOfInnerPiece #BarbequeNation",2026-06-21 05:10:12+00:00,6,1.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid02F6hA35UJjo3fXqE7a8VTyAgnj2fbVS8j93frWbV1JiJtSABF4JLixvDaxodi9znel,No Link,2026,June,Sunday,5,finding balance finding happiness finding that one extra piece on your plate welcome to the art of inner piece yogaday theartofinnerpiece barbequenation,22,152,7.0,0.0
1483740000000000.0,BarbequeNation,"Meet Chef Manikandan, the culinary force behind Dum-e-Karam.

Drawing inspiration from generations of home kitchens and regional traditions, Chef Manikandan brings together bold spices, slow-cooked delicacies, and authentic flavours that tell a story with every bite.

Join us as he takes you through the inspiration behind this special pop-up and the dishes that make Andhra and Hyderabadi cuisine truly unforgettable.

📍 Barbeque Nation, Porur, Chennai
📅 Only till 21st June, 2026

Book your table on the Barbeque Nation app or website.

#Chennai #BarbequeNation #Andhra #Hyderabadi",2026-06-20 14:33:36+00:00,23,1.0,0,4978.0,1568.0,https://www.facebook.com/reel/1338648984906436/,No Link,2026,June,Saturday,14,meet chef manikandan the culinary force behind dumekaram drawing inspiration from generations of home kitchens and regional traditions chef manikandan brings together bold spices slowcooked delicacies and authentic flavours that tell a story with every bite join us as he takes you through the inspiration behind this special popup and the dishes that make andhra and hyderabadi cuisine truly unforgettable barbeque nation porur chennai only till st june book your table on the barbeque nation app or website chennai barbequenation andhra hyderabadi,82,549,24.0,0.004821213338690237
1483620000000000.0,BarbequeNation,"RESULT ANNOUNCEMENT!

THE ROAST-OFF IS OVER

Hundreds of dad jokes.
Countless dad roasts.
But only a few could take home the win.

Congratulations to our winners!
Keep a lookout on your DMs today for details on enjoying the ultimate family feast tomorrow.

#BaapOfGrills #BarbequeNation #FathersDay",2026-06-20 11:58:16+00:00,11,1.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0UXMzLZGfHYtrHCk3qqmwmGxh1A7pmAnbkhA8dmGcueFbMYhkamd9CkWCVP4Drub6l,No Link,2026,June,Saturday,11,result announcement the roastoff is over hundreds of dad jokes countless dad roasts but only a few could take home the win congratulations to our winners keep a lookout on your dms today for details on enjoying the ultimate family feast tomorrow baapofgrills barbequenation fathersday,45,284,13.0,0.0
1481950000000000.0,BarbequeNation,"#CONTESTALERT

Tell us your dad' best roast!

Results will be announced on
20th June 2026
5:00 PM IST

Winners will be selected through a random online raffle from all eligible entries.
Good luck, and may the best roast win!

#BaapOfGrills #BarbequeNation #FathersDay",2026-06-18 14:16:43+00:00,114,106.0,20,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0z7GhXe2VzGm6EwEe85ZJa6sq9crTUXYvVGuaCSUXzYBaHEeTrLiss3UHbHSTLTNjl,No Link,2026,June,Thursday,14,contestalert tell us your dad best roast results will be announced on th june pm ist winners will be selected through a random online raffle from all eligible entries good luck and may the best roast win baapofgrills barbequenation fathersday,40,242,240.0,0.0
1481690000000000.0,BarbequeNation,"Wapas kab grill karne milega? ☹️

#BaapOfGrills #FathersDay #BarbequeNation",2026-06-18 08:28:22+00:00,15,1.0,1,8545.0,2310.0,https://www.facebook.com/reel/27718289207802243/,No Link,2026,June,Thursday,8,wapas kab grill karne milega baapofgrills fathersday barbequenation,8,67,17.0,0.001989467524868344
1481620000000000.0,BarbequeNation,"Meet Chef Manikandan, the culinary force behind Dum-e-Karam.

Drawing inspiration from generations of home kitchens and regional traditions, Chef Manikandan brings together bold spices, slow-cooked delicacies, and authentic flavours that tell a story with every bite.

Join us as he takes you through the inspiration behind this special pop-up and the dishes that make Andhra and Hyderabadi cuisine truly unforgettable.

📍 Barbeque Nation, Porur, Chennai
📅 17th–21st June, 2026

Book your table on the Barbeque Nation app or website.

#Chennai #BarbequeNation #Andhra #Hyderabadi",2026-06-18 06:48:10+00:00,19,3.0,0,5757.0,1482.0,https://www.facebook.com/reel/1660123288606024/,No Link,2026,June,Thursday,6,meet chef manikandan the culinary force behind dumekaram drawing inspiration from generations of home kitchens and regional traditions chef manikandan brings together bold spices slowcooked delicacies and authentic flavours that tell a story with every bite join us as he takes you through the inspiration behind this special popup and the dishes that make andhra and hyderabadi cuisine truly unforgettable barbeque nation porur chennai thst june book your table on the barbeque nation app or website chennai barbequenation andhra hyderabadi,80,541,22.0,0.003821434775056453
